,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
1562,BSEFO,1163986,2,SENSEX,SENSEX25JAN79700PE,IO,SENSEX-IO,12502801163986,3837.3,678.6,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,79700,4,SENSEX 28JAN2025 PE 79700,1,1,SENSEX25JAN79700PE
1563,BSEFO,842657,2,BANKEX,BANKEX25MAR54900CE,IO,BANKEX-IO,12508400842657,6037.2,2765.5,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,54900,3,BANKEX 25MAR2025 CE 54900,1,1,BANKEX25MAR54900CE
1564,BSEFO,820823,2,SENSEX,SENSEX25FEB77900CE,IO,SENSEX-IO,12505600820823,4477.95,1169.2,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,77900,3,SENSEX 25FEB2025 CE 77900,1,1,SENSEX25FEB77900CE
1565,BSEFO,1168053,2,SENSEX,SENSEX25JAN74000CE,IO,SENSEX-IO,12502801168053,7242.25,2378.85,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,74000,3,SENSEX 28JAN2025 CE 74000,1,1,SENSEX25JAN74000CE
1566,BSEFO,822543,2,SENSEX,SENSEX2510381700CE,IO,SENSEX-IO,12500300822543,11.1,3.6,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,81700,3,SENSEX 03JAN2025 CE 81700,1,1,SENSEX2510381700CE
1567,BSEFO,1138446,2,SENSEX,SENSEX28DEC77000PE,IO,SENSEX-IO,12836101138446,3149.3,2756.7,1000,0.05,20,1,-1,SENSEX,2028-12-26T00:00:00,77000,4,SENSEX 26DEC2028 PE 77000,1,1,SENSEX28DEC77000PE
1568,BSEFO,841638,2,SENSEX50,SENSEX5025MAR24900PE,IO,SENSEX50-IO,12508400841638,796.3,165,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,24900,4,SENSEX50 25MAR2025 PE 24900,1,1,SENSEX5025MAR24900PE
1569,BSEFO,824015,2,SENSEX,SENSEX25FEB77700PE,IO,SENSEX-IO,12505600824015,2599.65,708.35,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,77700,4,SENSEX 25FEB2025 PE 77700,1,1,SENSEX25FEB77700PE
1570,BSEFO,842981,2,SENSEX,SENSEX27DEC81000PE,IO,SENSEX-IO,12736200842981,4543.75,3806.95,1000,0.05,20,1,-1,SENSEX,2027-12-28T00:00:00,81000,4,SENSEX 28DEC2027 PE 81000,1,1,SENSEX27DEC81000PE
1571,BSEFO,821012,2,SENSEX,SENSEX25MAR72000CE,IO,SENSEX-IO,12508400821012,10148.45,5299.75,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,72000,3,SENSEX 25MAR2025 CE 72000,1,1,SENSEX25MAR72000CE
1572,BSEFO,838867,2,SENSEX,SENSEX25FEB74000PE,IO,SENSEX-IO,12505600838867,884.9,208.2,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,74000,4,SENSEX 25FEB2025 PE 74000,1,1,SENSEX25FEB74000PE
1573,BSEFO,842692,2,BANKEX,BANKEX25MAR60600PE,IO,BANKEX-IO,12508400842692,4346.7,1953.3,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,60600,4,BANKEX 25MAR2025 PE 60600,1,1,BANKEX25MAR60600PE
1574,BSEFO,842863,2,SENSEX,SENSEX26DEC82000PE,IO,SENSEX-IO,12636300842863,5352.2,4198.65,1000,0.05,20,1,-1,SENSEX,2026-12-29T00:00:00,82000,4,SENSEX 29DEC2026 PE 82000,1,1,SENSEX26DEC82000PE
1575,BSEFO,1172267,2,SENSEX,SENSEX2510381000CE,IO,SENSEX-IO,12500301172267,35.5,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,81000,3,SENSEX 03JAN2025 CE 81000,1,1,SENSEX2510381000CE
1576,BSEFO,825573,2,SENSEX,SENSEX2512178400CE,IO,SENSEX-IO,12502100825573,2887.7,75,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,78400,3,SENSEX 21JAN2025 CE 78400,1,1,SENSEX2512178400CE
1577,BSEFO,836063,2,SENSEX50,SENSEX5025JAN27050PE,IO,SENSEX50-IO,12502800836063,2847.05,1242.95,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,27050,4,SENSEX50 28JAN2025 PE 27050,1,1,SENSEX5025JAN27050PE
1578,BSEFO,1165178,2,SENSEX,SENSEX25JAN84000PE,IO,SENSEX-IO,12502801165178,8023.05,3149.95,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,84000,4,SENSEX 28JAN2025 PE 84000,1,1,SENSEX25JAN84000PE
1579,BSEFO,841997,2,SENSEX,SENSEX29DEC77000PE,IO,SENSEX-IO,12935900841997,2882.8,2596.1,1000,0.05,20,1,-1,SENSEX,2029-12-25T00:00:00,77000,4,SENSEX 25DEC2029 PE 77000,1,1,SENSEX29DEC77000PE
1580,BSEFO,824636,2,BANKEX,BANKEX25FEB64000CE,IO,BANKEX-IO,12505600824636,353.1,9.85,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,64000,3,BANKEX 25FEB2025 CE 64000,1,1,BANKEX25FEB64000CE
1581,BSEFO,823009,2,SENSEX,SENSEX2510783200CE,IO,SENSEX-IO,12500700823009,26.9,9.2,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,83200,3,SENSEX 07JAN2025 CE 83200,1,1,SENSEX2510783200CE
1582,BSEFO,839380,2,SENSEX,SENSEX2520475100CE,IO,SENSEX-IO,12503500839380,6322.15,1865.65,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,75100,3,SENSEX 04FEB2025 CE 75100,1,1,SENSEX2520475100CE
1583,BSEFO,822249,2,SENSEX,SENSEX2510777100PE,IO,SENSEX-IO,12500700822249,1091.15,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,77100,4,SENSEX 07JAN2025 PE 77100,1,1,SENSEX2510777100PE
1584,BSEFO,841172,2,SENSEX50,SENSEX5025MAR25850PE,IO,SENSEX50-IO,12508400841172,1460.8,509.3,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,25850,4,SENSEX50 25MAR2025 PE 25850,1,1,SENSEX5025MAR25850PE
1585,BSEFO,822333,2,SENSEX,SENSEX2510778500CE,IO,SENSEX-IO,12500700822333,1847.8,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,78500,3,SENSEX 07JAN2025 CE 78500,1,1,SENSEX2510778500CE
1586,BSEFO,824144,2,SENSEX,SENSEX25FEB77500CE,IO,SENSEX-IO,12505600824144,4786.25,1316.85,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,77500,3,SENSEX 25FEB2025 CE 77500,1,1,SENSEX25FEB77500CE
1587,BSEFO,1165356,2,BANKEX,BANKEX25JAN57600PE,IO,BANKEX-IO,12502801165356,1471.15,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,57600,4,BANKEX 28JAN2025 PE 57600,1,1,BANKEX25JAN57600PE
1588,BSEFO,825186,2,BANKEX,BANKEX25FEB64700CE,IO,BANKEX-IO,12505600825186,253.45,5.35,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,64700,3,BANKEX 25FEB2025 CE 64700,1,1,BANKEX25FEB64700CE
1589,BSEFO,1165275,2,BANKEX,BANKEX25JAN60500CE,IO,BANKEX-IO,12502801165275,702.45,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,60500,3,BANKEX 28JAN2025 CE 60500,1,1,BANKEX25JAN60500CE
1590,BSEFO,825467,2,SENSEX,SENSEX2512182900CE,IO,SENSEX-IO,12502100825467,443.75,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,82900,3,SENSEX 21JAN2025 CE 82900,1,1,SENSEX2512182900CE
1591,BSEFO,822657,2,BANKEX,BANKEX25FEB61200PE,IO,BANKEX-IO,12505600822657,4887.6,1996.75,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,61200,4,BANKEX 25FEB2025 PE 61200,1,1,BANKEX25FEB61200PE
1592,BSEFO,822873,2,BANKEX,BANKEX25FEB60500CE,IO,BANKEX-IO,12505600822873,1411.8,157.5,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,60500,3,BANKEX 25FEB2025 CE 60500,1,1,BANKEX25FEB60500CE
1593,BSEFO,1165387,2,BANKEX,BANKEX25JAN55200PE,IO,BANKEX-IO,12502801165387,444.4,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,55200,4,BANKEX 28JAN2025 PE 55200,1,1,BANKEX25JAN55200PE
1594,BSEFO,822884,2,BANKEX,BANKEX25FEB56200CE,IO,BANKEX-IO,12505600822884,4334.75,1373.7,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,56200,3,BANKEX 25FEB2025 CE 56200,1,1,BANKEX25FEB56200CE
1595,BSEFO,842115,2,SENSEX,SENSEX2521180800CE,IO,SENSEX-IO,12504200842115,2090.4,220.1,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,80800,3,SENSEX 11FEB2025 CE 80800,1,1,SENSEX2521180800CE
1596,BSEFO,1173054,2,SENSEX,SENSEX2510378500PE,IO,SENSEX-IO,12500301173054,2197.7,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,78500,4,SENSEX 03JAN2025 PE 78500,1,1,SENSEX2510378500PE
1597,BSEFO,842029,2,SENSEX,SENSEX2521181600PE,IO,SENSEX-IO,12504200842029,5572.6,1821.9,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,81600,4,SENSEX 11FEB2025 PE 81600,1,1,SENSEX2521181600PE
1598,BSEFO,838914,2,SENSEX,SENSEX2520478500CE,IO,SENSEX-IO,12503500838914,3355.05,452.75,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,78500,3,SENSEX 04FEB2025 CE 78500,1,1,SENSEX2520478500CE
1599,BSEFO,822992,2,BANKEX,BANKEX25FEB57300CE,IO,BANKEX-IO,12505600822992,3433.5,881.8,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,57300,3,BANKEX 25FEB2025 CE 57300,1,1,BANKEX25FEB57300CE
1600,BSEFO,846606,2,SENSEX,SENSEX25DEC84000PE,IO,SENSEX-IO,12536400846606,6868.4,4750.4,1000,0.05,20,1,-1,SENSEX,2025-12-30T00:00:00,84000,4,SENSEX 30DEC2025 PE 84000,1,1,SENSEX25DEC84000PE
1601,BSEFO,838716,2,SENSEX,SENSEX2520479100CE,IO,SENSEX-IO,12503500838716,2909.6,327.65,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,79100,3,SENSEX 04FEB2025 CE 79100,1,1,SENSEX2520479100CE
1602,BSEFO,822581,2,SENSEX,SENSEX2510782100CE,IO,SENSEX-IO,12500700822581,101.05,10.25,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,82100,3,SENSEX 07JAN2025 CE 82100,1,1,SENSEX2510782100CE
1603,BSEFO,824612,2,SENSEX,SENSEX25FEB84700PE,IO,SENSEX-IO,12505600824612,8386.7,3942.25,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,84700,4,SENSEX 25FEB2025 PE 84700,1,1,SENSEX25FEB84700PE
1604,BSEFO,1168974,2,SENSEX,SENSEX2510375800CE,IO,SENSEX-IO,12500301168974,4992.85,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,75800,3,SENSEX 03JAN2025 CE 75800,1,1,SENSEX2510375800CE
1605,BSEFO,824233,2,SENSEX,SENSEX2511478500PE,IO,SENSEX-IO,12501400824233,2599.2,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,78500,4,SENSEX 14JAN2025 PE 78500,1,1,SENSEX2511478500PE
1606,BSEFO,823209,2,BANKEX,BANKEX25FEB59100PE,IO,BANKEX-IO,12505600823209,3076.2,979.8,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,59100,4,BANKEX 25FEB2025 PE 59100,1,1,BANKEX25FEB59100PE
1607,BSEFO,1164240,2,SENSEX,SENSEX25JAN78700CE,IO,SENSEX-IO,12502801164240,2937.2,225.3,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,78700,3,SENSEX 28JAN2025 CE 78700,1,1,SENSEX25JAN78700CE
1608,BSEFO,825680,2,SENSEX,SENSEX2512179300CE,IO,SENSEX-IO,12502100825680,2174.65,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,79300,3,SENSEX 21JAN2025 CE 79300,1,1,SENSEX2512179300CE
1609,BSEFO,1164032,2,SENSEX,SENSEX25JAN80100PE,IO,SENSEX-IO,12502801164032,4201.85,818.05,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,80100,4,SENSEX 28JAN2025 PE 80100,1,1,SENSEX25JAN80100PE
1610,BSEFO,822913,2,BANKEX,BANKEX25FEB59700PE,IO,BANKEX-IO,12505600822913,3564.3,1223.1,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,59700,4,BANKEX 25FEB2025 PE 59700,1,1,BANKEX25FEB59700PE
1611,BSEFO,822209,2,SENSEX,SENSEX2510782900CE,IO,SENSEX-IO,12500700822209,39.2,10.65,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,82900,3,SENSEX 07JAN2025 CE 82900,1,1,SENSEX2510782900CE
1612,BSEFO,821454,2,SENSEX,SENSEX2511483800PE,IO,SENSEX-IO,12501400821454,8043,2862.2,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,83800,4,SENSEX 14JAN2025 PE 83800,1,1,SENSEX2511483800PE
1613,BSEFO,824054,2,SENSEX,SENSEX2511477600PE,IO,SENSEX-IO,12501400824054,1806.55,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,77600,4,SENSEX 14JAN2025 PE 77600,1,1,SENSEX2511477600PE
1614,BSEFO,824825,2,BANKEX,BANKEX25FEB63700CE,IO,BANKEX-IO,12505600824825,404.75,12.85,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,63700,3,BANKEX 25FEB2025 CE 63700,1,1,BANKEX25FEB63700CE
1615,BSEFO,1107249,2,SENSEX,SENSEX25MAR87000CE,IO,SENSEX-IO,12508401107249,941.9,168.1,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,87000,3,SENSEX 25MAR2025 CE 87000,1,1,SENSEX25MAR87000CE
1616,BSEFO,841922,2,SENSEX,SENSEX2521180600CE,IO,SENSEX-IO,12504200841922,2202.8,242.9,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,80600,3,SENSEX 11FEB2025 CE 80600,1,1,SENSEX2521180600CE
1617,BSEFO,842358,2,BANKEX,BANKEX25MAR61400PE,IO,BANKEX-IO,12508400842358,5005.85,2366.65,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,61400,4,BANKEX 25MAR2025 PE 61400,1,1,BANKEX25MAR61400PE
1618,BSEFO,1168432,2,BANKEX,BANKEX25JAN53200PE,IO,BANKEX-IO,12502801168432,82.7,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,53200,4,BANKEX 28JAN2025 PE 53200,1,1,BANKEX25JAN53200PE
1619,BSEFO,841041,2,SENSEX50,SENSEX5025MAR25350CE,IO,SENSEX50-IO,12508400841041,1054.75,157.45,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,25350,3,SENSEX50 25MAR2025 CE 25350,1,1,SENSEX5025MAR25350CE
1620,BSEFO,1165187,2,BANKEX,BANKEX25JAN57200PE,IO,BANKEX-IO,12502801165187,1423.15,85.5,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,57200,4,BANKEX 28JAN2025 PE 57200,1,1,BANKEX25JAN57200PE
1621,BSEFO,840698,2,SENSEX50,SENSEX5025MAR24900CE,IO,SENSEX50-IO,12508400840698,1360.9,312,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,24900,3,SENSEX50 25MAR2025 CE 24900,1,1,SENSEX5025MAR24900CE
1622,BSEFO,839383,2,SENSEX,SENSEX2520480200PE,IO,SENSEX-IO,12503500839383,4309.85,1038.55,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,80200,4,SENSEX 04FEB2025 PE 80200,1,1,SENSEX2520480200PE
1623,BSEFO,1168502,2,SENSEX,SENSEX2510374000PE,IO,SENSEX-IO,12500301168502,9.05,3,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,74000,4,SENSEX 03JAN2025 PE 74000,1,1,SENSEX2510374000PE
1624,BSEFO,1164118,2,SENSEX,SENSEX25JAN78100PE,IO,SENSEX-IO,12502801164118,2504.35,293.05,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,78100,4,SENSEX 28JAN2025 PE 78100,1,1,SENSEX25JAN78100PE
1625,BSEFO,824074,2,SENSEX,SENSEX2511475900CE,IO,SENSEX-IO,12501400824074,5074.85,561.15,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,75900,3,SENSEX 14JAN2025 CE 75900,1,1,SENSEX2511475900CE
1626,BSEFO,838491,2,SENSEX,SENSEX25MAR75600CE,IO,SENSEX-IO,12508400838491,7004.35,2900.35,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,75600,3,SENSEX 25MAR2025 CE 75600,1,1,SENSEX25MAR75600CE
1627,BSEFO,843283,2,SENSEX,SENSEX27JUN82000CE,IO,SENSEX-IO,12718000843283,15594.95,11263.05,1000,0.05,20,1,-1,SENSEX,2027-06-29T00:00:00,82000,3,SENSEX 29JUN2027 CE 82000,1,1,SENSEX27JUN82000CE
1628,BSEFO,1146314,2,SENSEX,SENSEX25SEP83000PE,IO,SENSEX-IO,12527301146314,6404.35,4127.15,1000,0.05,20,1,-1,SENSEX,2025-09-30T00:00:00,83000,4,SENSEX 30SEP2025 PE 83000,1,1,SENSEX25SEP83000PE
1629,BSEFO,824971,2,SENSEX,SENSEX2510384900CE,IO,SENSEX-IO,12500300824971,2.95,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,84900,3,SENSEX 03JAN2025 CE 84900,1,1,SENSEX2510384900CE
1630,BSEFO,838993,2,SENSEX,SENSEX2520479300CE,IO,SENSEX-IO,12503500838993,2768.3,292.5,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,79300,3,SENSEX 04FEB2025 CE 79300,1,1,SENSEX2520479300CE
1631,BSEFO,822898,2,BANKEX,BANKEX25FEB60800PE,IO,BANKEX-IO,12505600822898,4522.85,1767.45,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,60800,4,BANKEX 25FEB2025 PE 60800,1,1,BANKEX25FEB60800PE
1632,BSEFO,820965,2,SENSEX,SENSEX25FEB76400CE,IO,SENSEX-IO,12505600820965,5677.35,1791.95,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,76400,3,SENSEX 25FEB2025 CE 76400,1,1,SENSEX25FEB76400CE
1633,BSEFO,822299,2,SENSEX,SENSEX2510777700CE,IO,SENSEX-IO,12500700822299,2806.8,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,77700,3,SENSEX 07JAN2025 CE 77700,1,1,SENSEX2510777700CE
1634,BSEFO,825544,2,SENSEX,SENSEX2512182100PE,IO,SENSEX-IO,12502100825544,6207,1631.95,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,82100,4,SENSEX 21JAN2025 PE 82100,1,1,SENSEX2512182100PE
1635,BSEFO,842331,2,BANKEX,BANKEX25MAR57100CE,IO,BANKEX-IO,12508400842331,4255.35,1584.2,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,57100,3,BANKEX 25MAR2025 CE 57100,1,1,BANKEX25MAR57100CE
1636,BSEFO,824097,2,SENSEX,SENSEX25FEB82700PE,IO,SENSEX-IO,12505600824097,6524,2651.1,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,82700,4,SENSEX 25FEB2025 PE 82700,1,1,SENSEX25FEB82700PE
1637,BSEFO,842888,2,SENSEX,SENSEX27DEC81000CE,IO,SENSEX-IO,12736200842888,18434.8,13890.7,1000,0.05,20,1,-1,SENSEX,2027-12-28T00:00:00,81000,3,SENSEX 28DEC2027 CE 81000,1,1,SENSEX27DEC81000CE
1638,BSEFO,823836,2,SENSEX50,SENSEX5025FEB25750CE,IO,SENSEX50-IO,12505600823836,614,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,25750,3,SENSEX50 25FEB2025 CE 25750,1,1,SENSEX5025FEB25750CE
1639,BSEFO,861765,2,SENSEX,SENSEX26DEC74000PE,IO,SENSEX-IO,12636300861765,2672.95,2093.35,1000,0.05,20,1,-1,SENSEX,2026-12-29T00:00:00,74000,4,SENSEX 29DEC2026 PE 74000,1,1,SENSEX26DEC74000PE
1640,BSEFO,824290,2,SENSEX,SENSEX2511481200PE,IO,SENSEX-IO,12501400824290,5381.35,841.95,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,81200,4,SENSEX 14JAN2025 PE 81200,1,1,SENSEX2511481200PE
1641,BSEFO,824323,2,SENSEX,SENSEX25FEB82400PE,IO,SENSEX-IO,12505600824323,6253.6,2482.2,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,82400,4,SENSEX 25FEB2025 PE 82400,1,1,SENSEX25FEB82400PE
1642,BSEFO,838454,2,SENSEX,SENSEX2512175700PE,IO,SENSEX-IO,12502100838454,865.6,11.2,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,75700,4,SENSEX 21JAN2025 PE 75700,1,1,SENSEX2512175700PE
1643,BSEFO,838713,2,SENSEX,SENSEX2510774400CE,IO,SENSEX-IO,12500700838713,6528.6,1305.7,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,74400,3,SENSEX 07JAN2025 CE 74400,1,1,SENSEX2510774400CE
1644,BSEFO,822691,2,BANKEX,BANKEX25FEB63500PE,IO,BANKEX-IO,12505600822691,7081.95,3606.75,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,63500,4,BANKEX 25FEB2025 PE 63500,1,1,BANKEX25FEB63500PE
1645,BSEFO,824197,2,SENSEX,SENSEX2511477700PE,IO,SENSEX-IO,12501400824197,1888.15,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,77700,4,SENSEX 14JAN2025 PE 77700,1,1,SENSEX2511477700PE
1646,BSEFO,1170530,2,SENSEX,SENSEX2510380400PE,IO,SENSEX-IO,12500301170530,4801.35,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,80400,4,SENSEX 03JAN2025 PE 80400,1,1,SENSEX2510380400PE
1647,BSEFO,822124,2,SENSEX,SENSEX2510777900CE,IO,SENSEX-IO,12500700822124,2694.95,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,77900,3,SENSEX 07JAN2025 CE 77900,1,1,SENSEX2510777900CE
1648,BSEFO,1166264,2,SENSEX50,SENSEX5025JAN24400PE,IO,SENSEX50-IO,12502801166264,378.2,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,24400,4,SENSEX50 28JAN2025 PE 24400,1,1,SENSEX5025JAN24400PE
1649,BSEFO,842389,2,BANKEX,BANKEX25MAR53900PE,IO,BANKEX-IO,12508400842389,662,231.8,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,53900,4,BANKEX 25MAR2025 PE 53900,1,1,BANKEX25MAR53900PE
1650,BSEFO,823157,2,SENSEX,SENSEX2510383800CE,IO,SENSEX-IO,12500300823157,2.95,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,83800,3,SENSEX 03JAN2025 CE 83800,1,1,SENSEX2510383800CE
1651,BSEFO,822240,2,SENSEX,SENSEX2510779100PE,IO,SENSEX-IO,12500700822240,2856.05,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,79100,4,SENSEX 07JAN2025 PE 79100,1,1,SENSEX2510779100PE
1652,BSEFO,1170776,2,SENSEX,SENSEX2510380300CE,IO,SENSEX-IO,12500301170776,134.15,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,80300,3,SENSEX 03JAN2025 CE 80300,1,1,SENSEX2510380300CE
1653,BSEFO,822970,2,BANKEX,BANKEX25FEB59000PE,IO,BANKEX-IO,12505600822970,2997.7,942.9,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,59000,4,BANKEX 25FEB2025 PE 59000,1,1,BANKEX25FEB59000PE
1654,BSEFO,838139,2,SENSEX,SENSEX25MAR80200PE,IO,SENSEX-IO,12508400838139,4480.85,1839.75,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,80200,4,SENSEX 25MAR2025 PE 80200,1,1,SENSEX25MAR80200PE
1655,BSEFO,841487,2,SENSEX50,SENSEX5025MAR25100PE,IO,SENSEX50-IO,12508400841487,918.25,220.05,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,25100,4,SENSEX50 25MAR2025 PE 25100,1,1,SENSEX5025MAR25100PE
1656,BSEFO,842275,2,SENSEX,SENSEX2521174400CE,IO,SENSEX-IO,12504200842275,7131.7,2529.85,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,74400,3,SENSEX 11FEB2025 CE 74400,1,1,SENSEX2521174400CE
1657,BSEFO,1165864,2,SENSEX50,SENSEX5025JAN26400CE,IO,SENSEX50-IO,12502801165864,140.6,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,26400,3,SENSEX50 28JAN2025 CE 26400,1,1,SENSEX5025JAN26400CE
1658,BSEFO,824106,2,SENSEX,SENSEX2511476700CE,IO,SENSEX-IO,12501400824106,4242.5,198.2,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,76700,3,SENSEX 14JAN2025 CE 76700,1,1,SENSEX2511476700CE
1659,BSEFO,825522,2,SENSEX,SENSEX2512183300PE,IO,SENSEX-IO,12502100825522,7423.5,2506.4,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,83300,4,SENSEX 21JAN2025 PE 83300,1,1,SENSEX2512183300PE
1660,BSEFO,842949,2,SENSEX,SENSEX26JUN81000CE,IO,SENSEX-IO,12618100842949,11304.35,7343.95,1000,0.05,20,1,-1,SENSEX,2026-06-30T00:00:00,81000,3,SENSEX 30JUN2026 CE 81000,1,1,SENSEX26JUN81000CE
1661,BSEFO,1164945,2,SENSEX,SENSEX25JAN78300CE,IO,SENSEX-IO,12502801164945,3175.4,224.5,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,78300,3,SENSEX 28JAN2025 CE 78300,1,1,SENSEX25JAN78300CE
1662,BSEFO,842680,2,BANKEX,BANKEX25MAR59600CE,IO,BANKEX-IO,12508400842680,2584.65,747.15,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,59600,3,BANKEX 25MAR2025 CE 59600,1,1,BANKEX25MAR59600CE
1663,BSEFO,1165797,2,SENSEX50,SENSEX5025JAN26200CE,IO,SENSEX50-IO,12502801165797,191.3,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,26200,3,SENSEX50 28JAN2025 CE 26200,1,1,SENSEX5025JAN26200CE
